"Year","bank_id","Model","MES","CoVaR","ACoVaR","Size","Lev","Cost_TI","NPA","DSIB","RWA_TA","WPS","ROE","Acquirer","Target","Type","Distance","MES_pos","ACoVar_pos","CoVar_pos","SIZE_ortho","INSTABILITY","ENDOGENOUS","EXOGENOUS","Model_lag","MES_lag","ACoVar_lag","CoVar_lag","SIZE_lag","Lev_lag","Cost_TI_lag","NPA_lag","DSIB_lag","RWA_TA_lag","WPS_lag","ROE_lag","Type_lag","Acquirer_lag","Target_lag","Distance_lag","IMR_BM4","IMR_BM1","IMR_BM2","IMR_BM3","BM1_lag","BM2_lag","BM3_lag"
2008,"UBI","BM4",-5.0707739,-3.9593511,-1.0183813,11.72797139,16.87492576,15.12193692,2.183739902,0,3.2564333,3.1282144,22.125969,0,0,1,13.27550946,5.0707739,1.0183813,3.9593511,-0.0716966330083111,1,0,1,"BM4",6.1320813,0.7991152,2.8124807,-0.0316464971555569,19.78429352,18.29200474,2.942285337,0,3.8433144,3.1584065,17.344784,1,0,0,12.47594088,-0.496997860953465,-0.734056192957036,-0.321392914691161,-0.0877809607943859,0,0,0
2009,"UBI","BM4",-3.385543,-3.1226583,-0.7118342,11.98900753,18.41750372,16.55792831,1.957312304,0,2.3646236,3.4136344,21.463787,0,0,1,17.05046439,3.385543,0.7118342,3.1226583,0.265177395096075,1,0,1,"BM4",5.0707739,1.0183813,3.9593511,-0.0716966330083111,16.87492576,15.12193692,2.183739902,0,3.2564333,3.1282144,22.125969,1,0,0,13.27550946,-0.62177458197446,-0.671963538069483,-0.218132872245055,-0.122191276780402,0,0,0
2010,"UBI","BM4",-2.4455645,-1.8230823,-0.586465,12.18158446,18.7227501,16.4153871,2.252311818,0,2.0689049,3.582107,21.654185,0,0,1,14.8020581,2.4455645,0.586465,1.8230823,0.405513973466124,0,0,0,"BM4",3.385543,0.7118342,3.1226583,0.265177395096075,18.41750372,16.55792831,1.957312304,0,2.3646236,3.4136344,21.463787,1,0,0,17.05046439,-0.561985702363879,-0.671103549550223,-0.301318098434866,-0.166212504288627,0,0,0
2011,"UBI","BM4",-2.0804852,-2.3963666,-0.7665193,12.37152118,18.48752628,21.36126728,2.367508665,0,2.0789682,3.6051605,17.956874,0,0,1,14.49062564,2.0804852,0.7665193,2.3963666,0.729460869229507,0,0,0,"BM4",2.4455645,0.586465,1.8230823,0.405513973466124,18.7227501,16.4153871,2.252311818,0,2.0689049,3.582107,21.654185,1,0,0,14.8020581,-0.58508152042739,-0.66699268799004,-0.300211383263762,-0.121372598157466,0,0,0
2012,"UBI","BM4",-3.2369666,-2.0824932,-0.7812089,12.47690647,17.91911445,16.98503115,3.155200827,0,2.1290803,3.4534326,13.045941,0,0,1,14.42000792,3.2369666,0.7812089,2.0824932,0.582321691874838,0,0,0,"BM4",2.0804852,0.7665193,2.3963666,0.729460869229507,18.48752628,21.36126728,2.367508665,0,2.0789682,3.6051605,17.956874,1,0,0,14.49062564,-0.518368874633733,-0.661848548160921,-0.397069952213979,-0.137522358154925,0,0,0
2013,"UBI","BM4",-5.4647046,-2.206411,-0.8440154,12.65118712,18.04639005,16.30310008,2.979471108,0,1.9804358,3.5501081,13.516938,0,0,1,13.86460139,5.4647046,0.8440154,2.206411,0.725539200441362,0,0,0,"BM4",3.2369666,0.7812089,2.0824932,0.582321691874838,17.91911445,16.98503115,3.155200827,0,2.1290803,3.4534326,13.045941,1,0,0,14.42000792,-0.573464744701453,-0.670927973684725,-0.289869184488692,-0.155654720914231,0,0,0
2014,"UBI","BM4",-3.0766379,-1.8316514,-0.7952537,12.77643308,19.14879832,17.04259005,4.081285334,0,1.940169,3.488452,9.483533,0,0,1,12.76178256,3.0766379,0.7952537,1.8316514,0.865747017323234,0,0,0,"BM4",5.4647046,0.8440154,2.206411,0.725539200441362,18.04639005,16.30310008,2.979471108,0,1.9804358,3.5501081,13.516938,1,0,0,13.86460139,-0.59234906870246,-0.662121315954773,-0.27449908872428,-0.155300751364418,0,0,0
2015,"UBI","BM1",-4.6610438,-2.1358603,-0.8420027,12.85216996,19.31168521,17.25344724,4.959280102,0,1.6301541,3.3588654,9.319115,0,0,1,12.05096414,4.6610438,0.8420027,2.1358603,0.931995589229228,1,1,0,"BM4",3.0766379,0.7952537,1.8316514,0.865747017323234,19.14879832,17.04259005,4.081285334,0,1.940169,3.488452,9.483533,1,0,0,12.76178256,-0.561349117145801,-0.676418306849765,-0.32510484098638,-0.114154521615868,0,0,0
2016,"UBI","BM4",-3.6577362,-2.0582041,-0.78936,12.91089121,17.67909854,17.58895168,8.703163662,0,1.6085804,3.3957381,6.33780121,0,0,1,11.60659414,3.6577362,0.78936,2.0582041,0.62473904023391,1,1,0,"BM1",4.6610438,0.8420027,2.1358603,0.931995589229228,19.31168521,17.25344724,4.959280102,0,1.6301541,3.3588654,9.319115,1,0,0,12.05096414,-0.566952174135605,-0.661249747467715,-0.361377857440059,-0.0788180121587942,1,0,0
2017,"UBI","BM4",-2.5264584,-1.7330557,-0.7426628,13.02299474,18.88141427,17.11074242,11.159064,0,1.2879735,3.3829885,2.369293353,0,0,1,9.15815582,2.5264584,0.7426628,1.7330557,0.607755646357706,1,1,0,"BM4",3.6577362,0.78936,2.0582041,0.62473904023391,17.67909854,17.58895168,8.703163662,0,1.6085804,3.3957381,6.33780121,1,0,0,11.60659414,-0.618910297147963,-0.539798569213521,-0.475817677279534,-0.0260597233539215,0,0,0
2018,"UBI","BM4",-2.1051542,-1.8341357,-0.6977273,13.09679957,19.42003155,17.6346901,15.72992499,0,2.0922019,3.463638,-21.38598531,0,0,1,8.998878017,2.1051542,0.6977273,1.8341357,0.255998439114487,1,1,0,"BM4",2.5264584,0.7426628,1.7330557,0.607755646357706,18.88141427,17.11074242,11.159064,0,1.2879735,3.3829885,2.369293353,1,0,0,9.15815582,-0.591986521383284,-0.506656279645465,-0.544927730434521,-0.00873376962094473,0,0,0
2019,"UBI","BM4",-4.2421934,-1.9132762,-0.6876605,13.11036942,18.65212007,18.59759412,14.97553058,0,3.0293534,3.2274912,-11.42781076,0,0,1,10.05038303,4.2421934,0.6876605,1.9132762,0.45762142856106,1,1,0,"BM4",2.1051542,0.6977273,1.8341357,0.255998439114487,19.42003155,17.6346901,15.72992499,0,2.0922019,3.463638,-21.38598531,1,0,0,8.998878017,-0.486249065470177,-0.510006953503198,-0.639262948740006,-0.00628928254540409,0,0,0
2020,"UBI","BM4",-5.4396267,-2.5134536,-0.7016771,13.21891509,16.29932698,17.68904856,14.14883594,0,4.8521354,3.2248085,-9.615559972,1,0,1,15.00058044,5.4396267,0.7016771,2.5134536,0.474257604649683,1,0,1,"BM4",4.2421934,0.6876605,1.9132762,0.45762142856106,18.65212007,18.59759412,14.97553058,0,3.0293534,3.2274912,-11.42781076,1,0,0,10.05038303,-0.503683255407153,-0.412640978794637,-0.695382755846008,-0.00526859915237275,0,0,0
2021,"UBI","BM4",-4.1979255,-1.8275492,-0.6025671,13.88476218,16.62158981,20.82426025,13.73571247,0,4.759693,5.9293074,4.678,0,0,1,15.96177669,4.1979255,0.6025671,1.8275492,0.701315925848228,0,0,0,"BM4",5.4396267,0.7016771,2.5134536,0.474257604649683,16.29932698,17.68904856,14.14883594,0,4.8521354,3.2248085,-9.615559972,1,1,0,15.00058044,-0.578815513020807,-0.284121489322699,-0.699987925232961,-0.0455998747625044,0,0,0
2022,"UBI","BM4",-4.5773313,-2.0877617,-0.7407496,13.98743749,16.82709121,22.91332893,11.10918545,0,3.963592,6.0090448,7.748219,0,0,1,13.80415184,4.5773313,0.7407496,2.0877617,1.05554911083346,0,0,0,"BM4",4.1979255,0.6025671,1.8275492,0.701315925848228,16.62158981,20.82426025,13.73571247,0,4.759693,5.9293074,4.678,1,0,0,15.96177669,-0.500879409357172,-0.154579173568302,-0.809967787684533,-0.00490831931556817,0,0,0
2023,"UBI","BM4",-2.0716541,-1.7786362,-0.7619753,14.06295832,16.34984762,22.99448379,7.530175349,0,3.3270009,5.8616655,11.326651,0,0,1,11.4656881,2.0716541,0.7619753,1.7786362,1.38803928748855,0,0,0,"BM4",4.5773313,0.7407496,2.0877617,1.05554911083346,16.82709121,22.91332893,11.10918545,0,3.963592,6.0090448,7.748219,1,0,0,13.80415184,-0.530812707789227,-0.205860670358469,-0.773838286323632,-0.00973727499468193,0,0,0
2024,"UBI","BM4",-4.0536818,-2.0867336,-0.8098816,14.14622167,14.35467125,21.09472611,4.762792221,0,3.2316317,5.6205011,15.571089,0,0,1,12.14103192,4.0536818,0.8098816,2.0867336,1.53938832329927,0,0,0,"BM4",2.0716541,0.7619753,1.7786362,1.38803928748855,16.34984762,22.99448379,7.530175349,0,3.3270009,5.8616655,11.326651,1,0,0,11.4656881,-0.647286690409345,-0.314070977980272,-0.62384575607339,-0.0323840874060122,0,0,0
2006,"UCO","BM1",-3.8444579,-2.4773813,-0.6247955,11.03229594,25.11213167,24.8987299,3.265049893,0,11.6244489,2.5197113,8.679335,0,0,1,7.15094841,3.8444579,0.6247955,2.4773813,0.270642095079836,0,0,0,"BM1",2.8535434,0.5076869,1.9575455,0.236331989654606,26.38483656,26.70349508,4.956453058,0,13.0045477,2.6921707,17.862696,1,0,0,18.50328595,-0.193538991427663,-0.356484229341533,-0.869616397339903,-0.0350468194862425,1,0,0
2007,"UCO","BM1",-4.693707,-2.8477161,-0.6805687,11.22342702,28.12227312,20.70259127,3.172463188,0,9.2366004,2.4049511,12.33649,0,0,1,5.456104165,4.693707,0.6805687,2.8477161,0.522007156839531,1,0,1,"BM1",3.8444579,0.6247955,2.4773813,0.270642095079836,25.11213167,24.8987299,3.265049893,0,11.6244489,2.5197113,8.679335,1,0,0,7.15094841,-0.308470012575271,-0.723186005748216,-0.529100478411051,-0.0639005800874649,1,0,0
2008,"UCO","BM1",-7.4693848,-3.9318762,-0.8692262,11.40528388,30.6852774,17.93684699,2.969780862,0,8.0780951,2.4068512,14.750408,0,0,1,8.086985719,7.4693848,0.8692262,3.9318762,0.776629628576571,1,0,1,"BM1",4.693707,0.6805687,2.8477161,0.522007156839531,28.12227312,20.70259127,3.172463188,0,9.2366004,2.4049511,12.33649,1,0,0,5.456104165,-0.300240741622541,-0.782649907822487,-0.453846697086224,-0.0318491020666178,1,0,0
2009,"UCO","BM1",-3.3410498,-3.0954968,-0.5627383,11.62325114,28.21904821,16.00419062,2.20974737,0,9.3784986,2.4665667,16.204733,0,0,1,12.16374971,3.3410498,0.5627383,3.0954968,0.823988139876767,1,0,1,"BM1",7.4693848,0.8692262,3.9318762,0.776629628576571,30.6852774,17.93684699,2.969780862,0,8.0780951,2.4068512,14.750408,1,0,0,8.086985719,-0.278418401994163,-0.780843843180437,-0.472838873495835,-0.0296412886211459,1,0,0
2010,"UCO","BM4",-3.2886538,-1.7867922,-0.4503425,11.83006554,26.35416879,15.10087151,2.146522302,0,9.3680757,2.5788419,22.08183,0,0,1,16.19703379,3.2886538,0.4503425,1.7867922,0.893052049457608,0,0,0,"BM1",3.3410498,0.5627383,3.0954968,0.823988139876767,28.21904821,16.00419062,2.20974737,0,9.3784986,2.4665667,16.204733,1,0,0,12.16374971,-0.368950093742022,-0.740333342174733,-0.450891617077794,-0.0860723909547928,1,0,0
2011,"UCO","BM1",-3.392769,-2.4135462,-0.6565687,12.003947,22.02366321,16.87809255,3.313988854,0,10.9388688,2.5869098,14.355619,0,0,1,11.65418961,3.392769,0.6565687,2.4135462,0.742749616937292,0,0,0,"BM4",3.2886538,0.4503425,1.7867922,0.893052049457608,26.35416879,15.10087151,2.146522302,0,9.3680757,2.5788419,22.08183,1,0,0,16.19703379,-0.449382846023935,-0.643127407746199,-0.505825258039238,-0.116989350727845,0,0,0
2012,"UCO","BM1",-3.9945791,-2.063038,-0.6499713,12.10347719,20.95545328,13.18274443,3.727470074,0,11.1598877,2.3863381,13.830195,0,0,1,13.05146469,3.9945791,0.6499713,2.063038,0.65618227799295,0,0,0,"BM1",3.392769,0.6565687,2.4135462,0.742749616937292,22.02366321,16.87809255,3.313988854,0,10.9388688,2.5869098,14.355619,1,0,0,11.65418961,-0.553125455302945,-0.617223543017592,-0.422485295894255,-0.132204476197676,1,0,0
2013,"UCO","BM1",-4.683507,-2.1211605,-0.6650122,12.19930681,20.5167221,12.29457558,5.419275214,0,9.1629469,2.3343012,6.757773,0,0,1,11.05898452,4.683507,0.6650122,2.1211605,0.508992539890387,0,0,0,"BM1",3.9945791,0.6499713,2.063038,0.65618227799295,20.95545328,13.18274443,3.727470074,0,11.1598877,2.3863381,13.830195,1,0,0,13.05146469,-0.629655085637589,-0.58583889352371,-0.342804611547485,-0.159064294122903,1,0,0
2014,"UCO","BM1",-4.2296937,-1.7265764,-0.6080391,12.38474068,21.30042832,12.47644814,4.323082088,0,3.3465538,2.3383277,14.44895,0,0,1,13.15453771,4.2296937,0.6080391,1.7265764,0.786626570283207,0,0,0,"BM1",4.683507,0.6650122,2.1211605,0.508992539890387,20.5167221,12.29457558,5.419275214,0,9.1629469,2.3343012,6.757773,1,0,0,11.05898452,-0.624917708855469,-0.632659218375124,-0.304790432214731,-0.104692562255754,1,0,0
2015,"UCO","BM2",-5.5815166,-1.9888591,-0.6156894,12.41274899,19.59660417,12.43194318,6.761675262,0,3.5939205,2.271999,9.571296,0,0,1,15.92600424,5.5815166,0.6156894,1.9888591,0.530154711617544,1,1,0,"BM1",4.2296937,0.6080391,1.7265764,0.786626570283207,21.30042832,12.47644814,4.323082088,0,3.3465538,2.3383277,14.44895,1,0,0,13.15453771,-0.567068185951969,-0.694544735510338,-0.300151040009483,-0.0778012579323106,1,0,0
2016,"UCO","BM1",-3.2241686,-1.9339326,-0.5733056,12.40853391,19.55625656,14.09388086,16.08766954,0,4.5610344,2.0521688,-22.33072159,0,0,1,15.78735442,3.2241686,0.5733056,1.9339326,-0.177790580941881,1,1,0,"BM2",5.5815166,0.6156894,1.9888591,0.530154711617544,19.59660417,12.43194318,6.761675262,0,3.5939205,2.271999,9.571296,1,0,0,15.92600424,-0.606645900344863,-0.62062935964097,-0.372691824289378,-0.0684230030335955,0,1,0
2017,"UCO","BM1",-1.2987758,-1.6101329,-0.5177988,12.3516425,18.13935325,16.29687693,17.12122463,0,6.168486,1.8115057,-14.6440053,0,0,1,16.91189497,1.2987758,0.5177988,1.6101329,-0.160919272273451,1,1,0,"BM1",3.2241686,0.5733056,1.9339326,-0.177790580941881,19.55625656,14.09388086,16.08766954,0,4.5610344,2.0521688,-22.33072159,1,0,0,15.78735442,-0.469430546822788,-0.523051456408484,-0.640288333360884,-0.0138684677037592,1,0,0
2018,"UCO","BM4",-1.2943742,-1.7786612,-0.5271813,12.28329373,14.44497957,19.22898799,24.63911168,0,9.7652048,1.5418789,-32.01923468,0,0,1,17.77405934,1.2943742,0.5271813,1.7786612,-0.84136698896431,1,1,0,"BM1",1.2987758,0.5177988,1.6101329,-0.160919272273451,18.13935325,16.29687693,17.12122463,0,6.168486,1.8115057,-14.6440053,1,0,0,16.91189497,-0.444447219879717,-0.346027911177922,-0.770796513984026,-0.00634178830604574,1,0,0
2019,"UCO","BM4",-0.9620355,-1.8613765,-0.5184459,12.34793707,13.25302646,19.34104953,24.99588327,0,21.9910913,1.5357513,-26.71603604,0,0,1,29.35256907,0.9620355,0.5184459,1.8613765,-0.635179498671566,1,1,0,"BM4",1.2943742,0.5271813,1.7786612,-0.84136698896431,14.44497957,19.22898799,24.63911168,0,9.7652048,1.5418789,-32.01923468,1,0,0,17.77405934,-0.308410580908983,-0.139851063273514,-0.907022556640496,-0.00100459119675063,0,0,0
2020,"UCO","BM4",-1.8370105,-2.4147651,-0.5038517,12.37119782,12.2807271,17.37180014,16.77253695,0,35.9343844,1.3824889,-13.31575872,0,0,1,28.30570234,1.8370105,0.5038517,2.4147651,0.140871112291886,1,0,1,"BM4",0.9620355,0.5184459,1.8613765,-0.635179498671566,13.25302646,19.34104953,24.99588327,0,21.9910913,1.5357513,-26.71603604,1,0,0,29.35256907,-0.191075196813356,-0.0249250578452433,-0.96393566874137,-0.00235668477079534,0,0,0
2021,"UCO","BM4",-2.6340714,-1.6989102,-0.3854776,12.44247238,12.66274483,26.60728923,9.587423011,0,28.4941161,1.3216631,0.852,0,0,1,26.71162073,2.6340714,0.3854776,1.6989102,1.05714166170288,0,0,0,"BM4",1.8370105,0.5038517,2.4147651,0.140871112291886,12.2807271,17.37180014,16.77253695,0,35.9343844,1.3824889,-13.31575872,1,0,0,28.30570234,-0.432798474842638,-0.0319568839761796,-0.855537663527542,-0.112062024001916,0,0,0
2022,"UCO","BM4",-3.3193281,-1.9134873,-0.4896638,12.49793602,11.34990751,26.41457866,7.888457261,0,32.4947354,1.3042171,4.264978,0,0,1,24.00684637,3.3193281,0.4896638,1.9134873,1.22293224327551,0,0,0,"BM4",2.6340714,0.3854776,1.6989102,1.05714166170288,12.66274483,26.60728923,9.587423011,0,28.4941161,1.3216631,0.852,1,0,0,26.71162073,-0.349722492413607,-0.0675147268499793,-0.825850641833254,-0.310314302110806,0,0,0
2023,"UCO","BM4",-2.913294,-1.6709597,-0.5491837,12.61441025,11.67742116,27.33727591,4.780354075,0,24.0695822,1.3076076,7.546244,0,0,1,16.73661646,2.913294,0.5491837,1.6709597,1.48419960842712,0,0,0,"BM4",3.3193281,0.4896638,1.9134873,1.22293224327551,11.34990751,26.41457866,7.888457261,0,32.4947354,1.3042171,4.264978,1,0,0,24.00684637,-0.417762974123822,-0.060008500682535,-0.694952697314993,-0.485877190155953,0,0,0
2024,"UCO","BM4",-3.6952099,-1.9792062,-0.593532,12.68754603,11.83221819,27.03065421,3.458588892,0,21.7528153,1.2107137,6.226295,0,0,1,12.2216014,3.6952099,0.593532,1.9792062,1.61869030639657,0,0,0,"BM4",2.913294,0.5491837,1.6709597,1.48419960842712,11.67742116,27.33727591,4.780354075,0,24.0695822,1.3076076,7.546244,1,0,0,16.73661646,-0.525173674170859,-0.170431742287942,-0.538860900265681,-0.528780583320367,0,0,0
2011,"UTD*","BM2",-2.9231344,-2.3332018,-0.5724947,11.40801513,17.93036908,18.62009719,2.513788681,0,9.7395106,1.3861564,11.742186,0,0,1,19.51953593,2.9231344,0.5724947,2.3332018,0.276078567371688,0,0,0,"BM2",2.4971237,0.4600904,1.9583343,0.140275739026414,19.73006298,18.49480446,3.209615515,0,8.7903273,1.4363066,9.23565,1,0,0,22.33579238,-0.394447819897416,-0.639132593110214,-0.403110965777543,-0.366606421905795,0,1,0
2012,"UTD*","BM2",-2.5669276,-1.9807055,-0.5196964,11.53282998,18.2824638,15.91094867,3.407386533,0,8.968623,1.3808878,11.932998,0,0,1,14.74963568,2.5669276,0.5196964,1.9807055,0.252683455759729,0,0,0,"BM2",2.9231344,0.5724947,2.3332018,0.276078567371688,17.93036908,18.62009719,2.513788681,0,9.7395106,1.3861564,11.742186,1,0,0,19.51953593,-0.461808014780178,-0.612822551557581,-0.338522003861161,-0.396549090673041,0,1,0
2013,"UTD*","BM2",-2.7778015,-2.0107499,-0.5029244,11.64933495,19.48004736,14.57556592,4.251761454,0,8.7900042,1.354723,6.837484,0,0,1,15.39579323,2.7778015,0.5029244,2.0107499,0.307246016888003,0,0,0,"BM2",2.5669276,0.5196964,1.9807055,0.252683455759729,18.2824638,15.91094867,3.407386533,0,8.968623,1.3808878,11.932998,1,0,0,14.74963568,-0.547612397020941,-0.669235785129222,-0.291532211134413,-0.214454133693416,0,1,0
2014,"UTD*","BM2",-2.6276259,-1.6786836,-0.4429398,11.73690827,23.68221456,14.46656586,10.47047802,0,11.0386268,1.306779,-21.733898,0,0,1,19.02666496,2.6276259,0.4429398,1.6786836,0.0989861277130044,0,0,0,"BM2",2.7778015,0.5029244,2.0107499,0.307246016888003,19.48004736,14.57556592,4.251761454,0,8.7900042,1.354723,6.837484,1,0,0,15.39579323,-0.519806358948982,-0.689088244347813,-0.298409856144891,-0.211295582594776,0,1,0
2015,"UTD*","BM2",-1.8427918,-1.8456766,-0.4384887,11.72016383,21.10959976,15.17203949,9.487357159,0,6.4558215,1.1534817,4.608033,0,0,1,17.66080352,1.8427918,0.4384887,1.8456766,0.170884649290617,1,1,0,"BM2",2.6276259,0.4429398,1.6786836,0.0989861277130044,23.68221456,14.46656586,10.47047802,0,11.0386268,1.306779,-21.733898,1,0,0,19.02666496,-0.352834481800386,-0.664612172725224,-0.547065345040734,-0.139979371306103,0,1,0
2016,"UTD*","BM2",-2.243334,-1.7491818,-0.4126084,11.770909,22.16606434,26.06744297,13.2624909,0,6.4346899,1.153327,-4.833348367,0,0,1,20.33548158,2.243334,0.4126084,1.7491818,0.396995281812117,1,1,0,"BM2",1.8427918,0.4384887,1.8456766,0.170884649290617,21.10959976,15.17203949,9.487357159,0,6.4558215,1.1534817,4.608033,1,0,0,17.66080352,-0.469182300656173,-0.575719053608107,-0.588918378206218,-0.0354504479431196,0,1,0
2017,"UTD*","BM2",-1.1146121,-1.2924756,-0.3248353,11.85689178,19.25426504,22.0539379,15.5340986,0,8.8737192,1.1424186,3.334694443,0,0,1,29.37940357,1.1146121,0.3248353,1.2924756,0.0966572278948812,1,1,0,"BM2",2.243334,0.4126084,1.7491818,0.396995281812117,22.16606434,26.06744297,13.2624909,0,6.4346899,1.153327,-4.833348367,1,0,0,20.33548158,-0.161744730944327,-0.2673377097736,-0.915632332695416,-0.00671090306225773,0,1,0
2018,"UTD*","BM2",-0.5762204,-1.5902416,-0.3976119,11.88275411,16.71155053,25.41993488,24.09620541,0,16.4228059,1.0965434,-18.19490064,0,0,1,32.26264248,0.5762204,0.3976119,1.5902416,-0.49170547692458,1,1,0,"BM2",1.1146121,0.3248353,1.2924756,0.0966572278948812,19.25426504,22.0539379,15.5340986,0,8.8737192,1.1424186,3.334694443,1,0,0,29.37940357,-0.172904866002753,-0.112429937458422,-0.954097244147879,-0.00488645606329133,0,1,0
2019,"UTD*","BM2",-1.1781513,-1.6775812,-0.4052452,11.92853843,13.1778015,26.93235383,16.48361311,0,37.7072996,1.0474669,-22.97491253,0,1,1,36.51014606,1.1781513,0.4052452,1.6775812,0.187502864167959,1,1,0,"BM2",0.5762204,0.3976119,1.5902416,-0.49170547692458,16.71155053,25.41993488,24.09620541,0,16.4228059,1.0965434,-18.19490064,1,0,0,32.26264248,-0.063378768454555,-0.017712813325294,-0.990982745403081,-0.000511439091703705,0,1,0
2020,"UTD*","BM2",-6.313782,-1.8760991,-0.4086824,11.93814637,22.1452705,44.13374985,13.39587834,0,106.6173378,0.984717,-69.48597077,0,1,1,32.89416602,6.313782,0.4086824,1.8760991,2.41263572498761,1,0,1,"BM2",1.1781513,0.4052452,1.6775812,0.187502864167959,13.1778015,26.93235383,16.48361311,0,37.7072996,1.0474669,-22.97491253,1,0,1,36.51014606,-0.0892655447354684,-0.002382329609223,-0.988181662592179,-0.0000138155243734886,0,1,0
2006,"VIJ*","BM2",-5.2742563,-2.6518291,-0.797365,10.35882463,18.89227929,24.02329792,3.165836744,0,11.5138942,1.280063,7.787842,0,0,1,15.2140926,5.2742563,0.797365,2.6518291,-0.517320022900581,0,0,0,"BM2",3.2554428,0.7270677,2.1773717,-0.574862317768894,18.4594547,21.99390069,2.93949383,0,11.4380235,1.3941309,26.024216,1,0,0,19.40293558,-0.462013748462527,-0.584006077362792,-0.550341718030932,-0.147503987229825,0,1,0
2007,"VIJ*","BM1",-5.2169774,-2.9394533,-0.8287889,10.6539006,22.33247543,21.00510297,2.288589515,0,9.1300063,1.3943413,18.584428,0,0,1,10.11784031,5.2169774,0.8287889,2.9394533,-0.044655349742684,1,0,1,"BM2",5.2742563,0.797365,2.6518291,-0.517320022900581,18.89227929,24.02329792,3.165836744,0,11.5138942,1.280063,7.787842,1,0,0,15.2140926,-0.357674039574393,-0.722692728727747,-0.414050813352104,-0.229672275910589,0,1,0
2008,"VIJ*","BM1",-5.6777902,-3.9789275,-0.9898384,10.93639281,22.84797191,15.86389434,1.599050564,0,6.877,1.4443109,16.588656,0,0,1,9.128305542,5.6777902,0.9898384,3.9789275,0.053031711066983,1,0,1,"BM1",5.2169774,0.8287889,2.9394533,-0.044655349742684,22.33247543,21.00510297,2.288589515,0,9.1300063,1.3943413,18.584428,1,0,0,10.11784031,-0.380619359967304,-0.777237591977897,-0.37809873135706,-0.0784840879186974,1,0,0
2009,"VIJ*","BM1",-4.5990911,-3.1930473,-0.8712599,11.04103461,19.8082942,15.57615757,1.947950187,0,11.3798475,1.3421788,9.36033,0,0,1,11.19550345,4.5990911,0.8712599,3.1930473,-0.029593399593209,1,0,1,"BM1",5.6777902,0.9898384,3.9789275,0.053031711066983,22.84797191,15.86389434,1.599050564,0,6.877,1.4443109,16.588656,1,0,0,9.128305542,-0.38956079557495,-0.837418156750435,-0.216954016270888,-0.0892403776545138,1,0,0
